Time;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;3990;3990;3990;3990;3990;3990;3990;3990;3990;H2O;H2O;4110;4110;4110;4110;4110;4110;4110;4110;4110;4170;4170;4170;4170;4170;4170;4170;4170;4170;H2O;H2O;4171;4171;4171;4171;4171;4171;4171;4171;4171;4172;4172;4172;4172;4172;4172;4172;4172;4172;H2O;H2O;4173;4173;4173;4173;4173;4173;4173;4173;4173;4174;4174;4174;4174;4174;4174;4174;4174;4174;H2O;H2O;4175;4175;4175;4175;4175;4175;4175;4175;4175;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;4136;4136;4136;4136;4136;4136;4136;4136;4136;H2O;H2O;H2O
Label;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;H2O;Base;Base;Base;Base ile;Base ile;Base ile;Base ile suc;Base ile suc;Base ile suc;H2O;H2O;H2O
43.5;0.068;0.071;0.069;0.071;0.072;0.071;0.067;0.068;0.068;0.069;0.076;0.067;0.069;0.069;0.068;0.07;0.708;0.664;0.657;0.067;0.069;0.065;0.068;0.069;0.067;0.069;0.069;0.835;0.847;0.835;0.068;0.067;0.067;0.069;0.068;0.068;0.365;0.361;0.353;0.071;0.071;0.068;0.068;0.069;0.068;0.068;0.07;0.529;0.527;0.515;0.066;0.069;0.07;0.068;0.067;0.069;0.504;0.486;0.523;0.069;0.072;0.07;0.071;0.069;0.068;0.071;0.07;0.598;0.598;0.627;0.071;0.069;0.069;0.068;0.067;0.072;0.614;0.592;0.575;0.068;0.067;0.07;0.069;0.069;0.068;0.067;0.068;0.441;0.478;0.454;0.078;0.083;0.084;0.083;0.083;0.082;0.079;0.082;0.072;0.081;0.083;0.067;0.066;0.067;0.067;0.067;0.082;0.68;0.653;0.638;0.068;0.068;0.068
43.75;0.068;0.071;0.07;0.07;0.07;0.072;0.068;0.068;0.068;0.07;0.077;0.068;0.07;0.07;0.07;0.069;0.66;0.6;0.622;0.069;0.069;0.066;0.068;0.069;0.068;0.07;0.07;0.843;0.828;0.824;0.07;0.069;0.069;0.069;0.07;0.068;0.364;0.362;0.354;0.07;0.071;0.067;0.068;0.068;0.069;0.067;0.07;0.513;0.482;0.502;0.066;0.07;0.071;0.068;0.069;0.069;0.483;0.46;0.52;0.069;0.072;0.07;0.07;0.07;0.068;0.07;0.071;0.558;0.537;0.594;0.072;0.069;0.07;0.068;0.068;0.071;0.563;0.53;0.551;0.068;0.067;0.07;0.068;0.068;0.07;0.067;0.07;0.449;0.471;0.474;0.066;0.068;0.065;0.064;0.064;0.066;0.067;0.07;0.067;0.08;0.066;0.067;0.066;0.067;0.067;0.067;0.079;0.663;0.638;0.64;0.068;0.068;0.068
44;0.068;0.071;0.069;0.07;0.071;0.07;0.067;0.067;0.068;0.069;0.076;0.067;0.069;0.069;0.069;0.069;0.705;0.642;0.691;0.067;0.069;0.066;0.069;0.069;0.068;0.071;0.069;0.847;0.851;0.845;0.068;0.067;0.067;0.069;0.068;0.068;0.363;0.36;0.352;0.07;0.07;0.068;0.069;0.068;0.07;0.068;0.071;0.584;0.585;0.566;0.066;0.069;0.07;0.068;0.068;0.069;0.511;0.499;0.537;0.069;0.073;0.071;0.071;0.07;0.068;0.07;0.07;0.633;0.628;0.645;0.07;0.068;0.069;0.068;0.067;0.072;0.625;0.626;0.622;0.068;0.066;0.069;0.069;0.068;0.068;0.067;0.067;0.448;0.489;0.482;0.066;0.068;0.065;0.065;0.064;0.067;0.067;0.07;0.067;0.08;0.067;0.067;0.066;0.067;0.067;0.067;0.083;0.67;0.643;0.633;0.069;0.069;0.068
44.25;0.068;0.071;0.069;0.07;0.07;0.07;0.067;0.067;0.067;0.069;0.076;0.067;0.068;0.069;0.068;0.069;0.705;0.656;0.701;0.066;0.069;0.065;0.068;0.069;0.067;0.068;0.068;0.85;0.854;0.862;0.068;0.067;0.067;0.068;0.068;0.067;0.363;0.358;0.35;0.069;0.071;0.067;0.068;0.068;0.069;0.068;0.07;0.569;0.566;0.552;0.065;0.067;0.07;0.067;0.067;0.069;0.529;0.51;0.556;0.068;0.07;0.068;0.068;0.068;0.067;0.069;0.068;0.591;0.598;0.617;0.07;0.067;0.068;0.067;0.066;0.071;0.633;0.637;0.631;0.067;0.066;0.069;0.068;0.068;0.068;0.066;0.067;0.46;0.5;0.49;0.066;0.068;0.064;0.064;0.064;0.066;0.066;0.069;0.066;0.079;0.066;0.067;0.066;0.066;0.067;0.066;0.085;0.694;0.676;0.668;0.067;0.068;0.067
44.5;0.068;0.071;0.069;0.07;0.071;0.07;0.067;0.067;0.067;0.069;0.07;0.067;0.069;0.069;0.069;0.069;0.641;0.597;0.663;0.067;0.069;0.066;0.069;0.069;0.068;0.071;0.069;0.854;0.867;0.853;0.069;0.067;0.067;0.069;0.068;0.068;0.364;0.359;0.35;0.07;0.071;0.067;0.068;0.069;0.07;0.068;0.07;0.547;0.559;0.543;0.065;0.067;0.07;0.068;0.067;0.069;0.5;0.489;0.529;0.068;0.071;0.069;0.069;0.069;0.068;0.069;0.069;0.573;0.579;0.601;0.07;0.068;0.069;0.068;0.067;0.071;0.574;0.563;0.567;0.067;0.066;0.069;0.069;0.069;0.068;0.067;0.068;0.456;0.497;0.485;0.066;0.068;0.065;0.064;0.064;0.067;0.067;0.069;0.066;0.08;0.067;0.067;0.065;0.066;0.067;0.067;0.081;0.649;0.627;0.616;0.068;0.068;0.067
44.75;0.068;0.071;0.069;0.07;0.071;0.071;0.068;0.068;0.068;0.069;0.069;0.068;0.069;0.069;0.069;0.069;0.7;0.646;0.69;0.067;0.069;0.067;0.068;0.069;0.067;0.07;0.069;0.845;0.853;0.842;0.068;0.067;0.068;0.069;0.068;0.068;0.363;0.358;0.35;0.071;0.071;0.068;0.069;0.071;0.07;0.069;0.071;0.556;0.564;0.551;0.066;0.068;0.071;0.068;0.068;0.07;0.5;0.481;0.529;0.071;0.072;0.072;0.069;0.07;0.068;0.071;0.07;0.599;0.599;0.62;0.071;0.068;0.069;0.068;0.067;0.072;0.573;0.55;0.556;0.069;0.067;0.07;0.069;0.069;0.068;0.067;0.068;0.442;0.477;0.46;0.067;0.069;0.065;0.064;0.065;0.067;0.067;0.07;0.068;0.08;0.067;0.068;0.066;0.067;0.067;0.068;0.086;0.665;0.646;0.634;0.067;0.069;0.069
45;0.068;0.071;0.069;0.071;0.07;0.071;0.067;0.067;0.068;0.069;0.068;0.068;0.069;0.069;0.069;0.069;0.703;0.65;0.701;0.067;0.069;0.066;0.069;0.07;0.068;0.07;0.07;0.857;0.859;0.862;0.069;0.068;0.068;0.068;0.068;0.067;0.361;0.359;0.349;0.07;0.07;0.068;0.068;0.07;0.071;0.068;0.07;0.573;0.56;0.563;0.066;0.068;0.071;0.068;0.068;0.069;0.533;0.496;0.567;0.069;0.074;0.07;0.068;0.069;0.07;0.071;0.071;0.645;0.637;0.66;0.072;0.069;0.07;0.069;0.067;0.071;0.622;0.591;0.623;0.068;0.067;0.069;0.068;0.068;0.069;0.066;0.069;0.483;0.504;0.514;0.067;0.069;0.066;0.065;0.065;0.067;0.067;0.07;0.067;0.081;0.067;0.068;0.067;0.068;0.068;0.069;0.086;0.688;0.673;0.674;0.068;0.068;0.071
45.25;0.069;0.071;0.069;0.07;0.07;0.071;0.067;0.067;0.068;0.069;0.068;0.068;0.071;0.07;0.07;0.07;0.713;0.66;0.683;0.067;0.069;0.066;0.069;0.069;0.068;0.071;0.069;0.846;0.851;0.843;0.069;0.067;0.067;0.069;0.068;0.068;0.361;0.357;0.349;0.07;0.071;0.068;0.068;0.069;0.069;0.068;0.071;0.538;0.538;0.53;0.066;0.068;0.07;0.069;0.068;0.07;0.516;0.508;0.552;0.07;0.073;0.071;0.069;0.07;0.069;0.072;0.072;0.6;0.601;0.639;0.071;0.068;0.07;0.071;0.071;0.084;0.595;0.579;0.571;0.075;0.067;0.069;0.068;0.068;0.068;0.066;0.067;0.444;0.476;0.452;0.067;0.068;0.065;0.064;0.064;0.066;0.067;0.07;0.067;0.079;0.067;0.068;0.066;0.066;0.067;0.068;0.085;0.685;0.664;0.655;0.067;0.068;0.068
45.5;0.068;0.071;0.07;0.071;0.072;0.071;0.068;0.068;0.068;0.069;0.068;0.067;0.071;0.07;0.07;0.07;0.695;0.655;0.695;0.067;0.069;0.066;0.069;0.07;0.068;0.071;0.07;0.825;0.836;0.824;0.068;0.067;0.068;0.069;0.068;0.068;0.361;0.356;0.349;0.07;0.072;0.068;0.068;0.07;0.07;0.069;0.071;0.548;0.548;0.519;0.066;0.067;0.071;0.068;0.068;0.069;0.511;0.501;0.537;0.069;0.071;0.071;0.067;0.069;0.068;0.07;0.07;0.562;0.566;0.585;0.071;0.068;0.069;0.069;0.067;0.072;0.601;0.601;0.596;0.068;0.067;0.07;0.069;0.068;0.068;0.066;0.067;0.458;0.489;0.479;0.066;0.068;0.065;0.065;0.065;0.067;0.067;0.07;0.067;0.083;0.067;0.067;0.065;0.066;0.067;0.068;0.083;0.665;0.648;0.644;0.068;0.069;0.069
45.75;0.068;0.071;0.069;0.07;0.07;0.071;0.067;0.067;0.068;0.069;0.068;0.068;0.071;0.07;0.07;0.07;0.698;0.638;0.684;0.067;0.068;0.066;0.069;0.069;0.068;0.07;0.07;0.845;0.845;0.837;0.069;0.068;0.068;0.068;0.069;0.067;0.36;0.357;0.349;0.071;0.071;0.068;0.068;0.07;0.07;0.068;0.07;0.544;0.522;0.531;0.066;0.069;0.071;0.068;0.069;0.069;0.508;0.472;0.534;0.069;0.072;0.07;0.069;0.069;0.068;0.07;0.071;0.578;0.565;0.607;0.071;0.069;0.07;0.068;0.068;0.072;0.593;0.563;0.582;0.068;0.067;0.07;0.068;0.068;0.071;0.067;0.069;0.472;0.493;0.492;0.066;0.068;0.065;0.064;0.065;0.066;0.067;0.07;0.067;0.087;0.067;0.068;0.066;0.067;0.067;0.069;0.084;0.68;0.663;0.663;0.068;0.069;0.068
46;0.068;0.071;0.069;0.071;0.072;0.071;0.068;0.068;0.068;0.069;0.067;0.067;0.07;0.07;0.069;0.069;0.703;0.667;0.687;0.067;0.069;0.066;0.069;0.069;0.068;0.071;0.069;0.819;0.831;0.823;0.068;0.067;0.067;0.069;0.068;0.068;0.36;0.357;0.349;0.07;0.072;0.068;0.068;0.071;0.068;0.069;0.071;0.569;0.553;0.537;0.065;0.067;0.07;0.068;0.068;0.07;0.507;0.499;0.538;0.069;0.072;0.07;0.07;0.069;0.069;0.07;0.069;0.604;0.604;0.625;0.071;0.068;0.069;0.069;0.068;0.072;0.602;0.6;0.596;0.068;0.067;0.069;0.069;0.068;0.067;0.066;0.067;0.454;0.49;0.472;0.067;0.069;0.065;0.065;0.065;0.067;0.067;0.07;0.067;0.087;0.067;0.068;0.066;0.067;0.067;0.068;0.085;0.666;0.653;0.646;0.068;0.069;0.068
46.25;0.069;0.071;0.069;0.071;0.072;0.071;0.068;0.068;0.068;0.069;0.067;0.067;0.069;0.07;0.069;0.069;0.72;0.664;0.685;0.067;0.07;0.066;0.069;0.07;0.068;0.071;0.069;0.851;0.855;0.859;0.068;0.067;0.067;0.068;0.068;0.068;0.36;0.356;0.348;0.071;0.071;0.068;0.068;0.07;0.069;0.068;0.071;0.573;0.567;0.55;0.066;0.067;0.07;0.068;0.068;0.07;0.516;0.504;0.536;0.07;0.071;0.07;0.07;0.069;0.068;0.07;0.07;0.614;0.619;0.639;0.071;0.068;0.07;0.069;0.067;0.072;0.634;0.623;0.61;0.067;0.066;0.07;0.069;0.068;0.069;0.067;0.067;0.474;0.519;0.509;0.066;0.07;0.065;0.064;0.065;0.066;0.067;0.07;0.067;0.086;0.067;0.068;0.066;0.067;0.068;0.068;0.084;0.686;0.671;0.665;0.069;0.069;0.068
46.5;0.068;0.071;0.069;0.07;0.07;0.071;0.067;0.067;0.068;0.07;0.067;0.068;0.07;0.07;0.07;0.069;0.664;0.612;0.638;0.068;0.069;0.066;0.068;0.07;0.067;0.071;0.07;0.811;0.815;0.807;0.07;0.069;0.069;0.069;0.069;0.068;0.359;0.357;0.348;0.07;0.071;0.068;0.068;0.069;0.07;0.067;0.07;0.526;0.492;0.49;0.066;0.07;0.071;0.068;0.069;0.069;0.498;0.468;0.53;0.069;0.072;0.07;0.07;0.069;0.068;0.07;0.071;0.538;0.52;0.553;0.072;0.069;0.07;0.069;0.068;0.071;0.544;0.524;0.545;0.068;0.066;0.07;0.068;0.068;0.07;0.067;0.069;0.437;0.459;0.453;0.066;0.068;0.066;0.065;0.065;0.066;0.067;0.07;0.067;0.087;0.067;0.067;0.066;0.067;0.068;0.068;0.078;0.643;0.626;0.626;0.068;0.068;0.068
46.75;0.068;0.071;0.069;0.07;0.07;0.071;0.067;0.067;0.068;0.069;0.067;0.068;0.069;0.069;0.07;0.069;0.63;0.593;0.637;0.068;0.069;0.066;0.068;0.069;0.069;0.07;0.07;0.822;0.826;0.821;0.07;0.069;0.069;0.069;0.069;0.068;0.36;0.356;0.348;0.07;0.071;0.068;0.068;0.07;0.07;0.068;0.071;0.511;0.479;0.485;0.067;0.07;0.071;0.069;0.069;0.069;0.476;0.458;0.519;0.069;0.072;0.069;0.07;0.069;0.068;0.07;0.07;0.542;0.525;0.569;0.072;0.07;0.07;0.069;0.068;0.071;0.532;0.504;0.534;0.069;0.066;0.069;0.068;0.068;0.07;0.067;0.07;0.44;0.461;0.47;0.066;0.068;0.065;0.064;0.065;0.066;0.066;0.07;0.067;0.086;0.067;0.068;0.066;0.067;0.068;0.069;0.081;0.65;0.636;0.642;0.067;0.068;0.068
47;0.068;0.071;0.069;0.071;0.072;0.071;0.068;0.068;0.068;0.069;0.067;0.067;0.07;0.069;0.07;0.07;0.704;0.645;0.689;0.067;0.069;0.065;0.069;0.069;0.068;0.069;0.069;0.846;0.854;0.848;0.069;0.067;0.068;0.069;0.068;0.067;0.359;0.354;0.346;0.07;0.072;0.069;0.07;0.071;0.07;0.068;0.071;0.556;0.557;0.536;0.065;0.069;0.07;0.068;0.068;0.07;0.518;0.502;0.54;0.069;0.072;0.071;0.07;0.069;0.069;0.071;0.07;0.62;0.612;0.636;0.071;0.069;0.07;0.071;0.067;0.072;0.601;0.589;0.588;0.068;0.067;0.07;0.069;0.068;0.068;0.067;0.068;0.45;0.489;0.477;0.066;0.068;0.065;0.064;0.065;0.067;0.067;0.07;0.067;0.087;0.067;0.067;0.066;0.067;0.067;0.067;0.081;0.648;0.631;0.62;0.068;0.069;0.068
47.25;0.068;0.071;0.069;0.07;0.07;0.071;0.067;0.067;0.068;0.069;0.067;0.068;0.071;0.069;0.07;0.069;0.695;0.645;0.696;0.067;0.069;0.066;0.069;0.069;0.069;0.07;0.07;0.823;0.825;0.822;0.07;0.069;0.069;0.069;0.069;0.067;0.359;0.355;0.347;0.07;0.071;0.068;0.069;0.069;0.07;0.068;0.07;0.535;0.497;0.497;0.068;0.07;0.071;0.069;0.069;0.069;0.498;0.482;0.545;0.069;0.071;0.07;0.069;0.069;0.069;0.07;0.07;0.554;0.538;0.571;0.072;0.069;0.07;0.069;0.068;0.071;0.571;0.556;0.572;0.069;0.066;0.069;0.069;0.068;0.07;0.067;0.069;0.456;0.476;0.481;0.066;0.068;0.066;0.065;0.065;0.066;0.067;0.07;0.067;0.087;0.067;0.068;0.066;0.068;0.067;0.068;0.08;0.659;0.64;0.636;0.067;0.068;0.068
47.5;0.068;0.07;0.069;0.07;0.071;0.071;0.067;0.067;0.068;0.07;0.067;0.067;0.069;0.069;0.069;0.069;0.712;0.637;0.662;0.067;0.069;0.066;0.069;0.069;0.068;0.07;0.069;0.834;0.84;0.832;0.068;0.067;0.068;0.069;0.068;0.067;0.356;0.353;0.345;0.07;0.071;0.069;0.069;0.068;0.069;0.068;0.07;0.548;0.534;0.521;0.068;0.067;0.07;0.068;0.068;0.069;0.498;0.495;0.536;0.069;0.073;0.071;0.07;0.07;0.069;0.07;0.069;0.615;0.609;0.631;0.071;0.068;0.068;0.069;0.067;0.071;0.576;0.569;0.552;0.068;0.067;0.069;0.068;0.068;0.068;0.066;0.067;0.443;0.476;0.468;0.066;0.068;0.065;0.065;0.065;0.067;0.067;0.069;0.067;0.087;0.067;0.067;0.066;0.067;0.067;0.068;0.084;0.685;0.671;0.666;0.067;0.068;0.068
47.75;0.069;0.071;0.069;0.071;0.072;0.071;0.068;0.067;0.068;0.069;0.067;0.068;0.07;0.07;0.069;0.07;0.721;0.649;0.693;0.067;0.069;0.066;0.069;0.069;0.068;0.071;0.069;0.853;0.857;0.847;0.068;0.067;0.067;0.068;0.068;0.067;0.356;0.353;0.345;0.07;0.071;0.068;0.069;0.069;0.069;0.069;0.071;0.571;0.564;0.545;0.068;0.066;0.07;0.068;0.068;0.069;0.508;0.501;0.537;0.069;0.072;0.07;0.071;0.069;0.068;0.071;0.07;0.604;0.608;0.625;0.071;0.068;0.069;0.07;0.067;0.072;0.6;0.598;0.586;0.074;0.067;0.07;0.069;0.068;0.068;0.067;0.068;0.451;0.483;0.48;0.066;0.068;0.066;0.065;0.065;0.067;0.067;0.07;0.067;0.087;0.067;0.067;0.066;0.067;0.067;0.067;0.082;0.675;0.66;0.65;0.068;0.069;0.068
48;0.068;0.071;0.07;0.07;0.071;0.071;0.067;0.067;0.068;0.069;0.067;0.068;0.07;0.071;0.07;0.069;0.706;0.626;0.697;0.068;0.069;0.067;0.069;0.07;0.069;0.071;0.07;0.847;0.84;0.831;0.069;0.069;0.069;0.068;0.069;0.067;0.356;0.353;0.344;0.07;0.071;0.068;0.069;0.068;0.07;0.068;0.07;0.543;0.517;0.52;0.069;0.068;0.071;0.068;0.068;0.069;0.507;0.486;0.536;0.069;0.071;0.07;0.07;0.069;0.069;0.07;0.071;0.566;0.547;0.583;0.071;0.068;0.069;0.069;0.068;0.071;0.623;0.608;0.629;0.068;0.066;0.069;0.068;0.068;0.07;0.067;0.07;0.445;0.47;0.471;0.066;0.068;0.066;0.064;0.065;0.066;0.067;0.07;0.067;0.087;0.067;0.068;0.066;0.067;0.067;0.068;0.085;0.707;0.695;0.691;0.068;0.069;0.068
48.25;0.068;0.07;0.069;0.07;0.072;0.07;0.067;0.067;0.068;0.069;0.067;0.068;0.074;0.079;0.073;0.072;0.744;0.677;0.678;0.068;0.069;0.066;0.069;0.07;0.068;0.07;0.069;0.831;0.836;0.823;0.069;0.067;0.067;0.068;0.068;0.068;0.356;0.353;0.345;0.071;0.072;0.069;0.069;0.069;0.069;0.068;0.07;0.535;0.52;0.508;0.07;0.068;0.07;0.068;0.067;0.069;0.488;0.482;0.516;0.069;0.072;0.071;0.07;0.07;0.069;0.07;0.069;0.608;0.602;0.622;0.071;0.068;0.068;0.069;0.068;0.072;0.615;0.601;0.582;0.067;0.066;0.069;0.069;0.068;0.068;0.067;0.067;0.435;0.466;0.465;0.066;0.068;0.065;0.064;0.064;0.067;0.067;0.07;0.067;0.087;0.067;0.067;0.066;0.066;0.067;0.067;0.08;0.659;0.645;0.628;0.068;0.069;0.068
48.5;0.068;0.07;0.069;0.071;0.071;0.071;0.067;0.067;0.068;0.069;0.067;0.067;0.068;0.069;0.069;0.069;0.73;0.675;0.677;0.067;0.069;0.066;0.069;0.069;0.068;0.07;0.069;0.819;0.832;0.821;0.068;0.067;0.067;0.068;0.068;0.068;0.355;0.352;0.343;0.07;0.071;0.068;0.069;0.069;0.068;0.069;0.071;0.553;0.541;0.531;0.071;0.067;0.07;0.068;0.067;0.069;0.488;0.485;0.519;0.069;0.071;0.07;0.07;0.069;0.068;0.069;0.069;0.549;0.543;0.566;0.071;0.068;0.068;0.069;0.067;0.072;0.6;0.594;0.583;0.068;0.066;0.07;0.069;0.068;0.069;0.067;0.068;0.425;0.458;0.443;0.066;0.068;0.065;0.064;0.064;0.066;0.067;0.07;0.067;0.085;0.067;0.068;0.066;0.067;0.067;0.068;0.085;0.679;0.666;0.653;0.067;0.068;0.068
48.75;0.068;0.071;0.07;0.071;0.071;0.071;0.067;0.068;0.068;0.07;0.067;0.069;0.071;0.07;0.07;0.07;0.705;0.628;0.671;0.067;0.069;0.066;0.067;0.069;0.067;0.069;0.07;0.826;0.824;0.818;0.069;0.068;0.068;0.068;0.069;0.067;0.356;0.352;0.343;0.071;0.07;0.067;0.069;0.069;0.068;0.07;0.07;0.539;0.511;0.519;0.071;0.067;0.071;0.068;0.068;0.069;0.48;0.466;0.523;0.069;0.074;0.07;0.07;0.069;0.07;0.071;0.071;0.629;0.619;0.649;0.071;0.069;0.069;0.069;0.068;0.071;0.591;0.574;0.59;0.068;0.066;0.069;0.068;0.068;0.069;0.066;0.069;0.431;0.452;0.453;0.066;0.069;0.065;0.064;0.065;0.067;0.067;0.07;0.067;0.087;0.067;0.068;0.066;0.067;0.067;0.068;0.085;0.692;0.679;0.675;0.068;0.068;0.068
49;0.068;0.071;0.069;0.071;0.071;0.071;0.068;0.068;0.068;0.07;0.067;0.067;0.069;0.068;0.069;0.069;0.72;0.681;0.706;0.068;0.069;0.066;0.069;0.069;0.067;0.071;0.069;0.816;0.83;0.823;0.069;0.067;0.068;0.069;0.068;0.068;0.355;0.351;0.343;0.07;0.071;0.068;0.069;0.07;0.069;0.07;0.07;0.586;0.558;0.533;0.071;0.067;0.07;0.068;0.067;0.069;0.506;0.505;0.536;0.069;0.072;0.072;0.071;0.071;0.068;0.071;0.069;0.602;0.593;0.614;0.07;0.068;0.069;0.069;0.068;0.072;0.62;0.614;0.612;0.068;0.067;0.07;0.069;0.068;0.068;0.067;0.067;0.485;0.521;0.505;0.067;0.069;0.065;0.064;0.065;0.067;0.067;0.07;0.067;0.086;0.067;0.067;0.066;0.067;0.067;0.068;0.083;0.666;0.655;0.643;0.068;0.069;0.068
49.25;0.068;0.071;0.069;0.07;0.07;0.071;0.067;0.067;0.068;0.07;0.067;0.068;0.069;0.069;0.069;0.069;0.715;0.694;0.717;0.067;0.068;0.066;0.068;0.069;0.068;0.07;0.07;0.827;0.838;0.829;0.069;0.069;0.069;0.069;0.069;0.067;0.355;0.351;0.341;0.07;0.071;0.067;0.069;0.07;0.069;0.07;0.07;0.587;0.562;0.549;0.073;0.069;0.071;0.068;0.068;0.069;0.521;0.512;0.583;0.068;0.072;0.07;0.07;0.07;0.069;0.07;0.07;0.587;0.578;0.608;0.07;0.069;0.07;0.07;0.069;0.071;0.629;0.618;0.632;0.068;0.067;0.07;0.068;0.068;0.07;0.067;0.069;0.495;0.509;0.501;0.066;0.068;0.065;0.064;0.064;0.066;0.067;0.07;0.067;0.087;0.067;0.067;0.066;0.067;0.067;0.068;0.086;0.684;0.674;0.671;0.067;0.068;0.068
49.5;0.068;0.07;0.069;0.07;0.072;0.07;0.067;0.068;0.068;0.069;0.067;0.067;0.069;0.069;0.069;0.069;0.721;0.682;0.701;0.067;0.069;0.066;0.069;0.07;0.067;0.07;0.069;0.813;0.823;0.819;0.069;0.067;0.068;0.069;0.068;0.068;0.354;0.35;0.342;0.07;0.071;0.068;0.07;0.07;0.067;0.07;0.071;0.588;0.578;0.542;0.071;0.067;0.071;0.068;0.067;0.069;0.509;0.513;0.544;0.069;0.07;0.07;0.07;0.069;0.067;0.07;0.069;0.594;0.591;0.6;0.07;0.068;0.069;0.07;0.067;0.072;0.622;0.619;0.609;0.068;0.067;0.069;0.069;0.069;0.068;0.067;0.068;0.483;0.512;0.492;0.066;0.068;0.065;0.065;0.065;0.067;0.068;0.071;0.068;0.081;0.068;0.068;0.066;0.067;0.068;0.067;0.083;0.666;0.649;0.636;0.068;0.068;0.069
49.75;0.068;0.07;0.069;0.07;0.072;0.07;0.067;0.067;0.067;0.069;0.067;0.067;0.068;0.068;0.069;0.069;0.713;0.683;0.692;0.067;0.069;0.066;0.069;0.069;0.068;0.07;0.069;0.796;0.81;0.806;0.068;0.067;0.067;0.069;0.068;0.067;0.355;0.349;0.341;0.07;0.071;0.067;0.069;0.069;0.067;0.069;0.07;0.574;0.558;0.545;0.072;0.067;0.071;0.067;0.067;0.07;0.521;0.528;0.557;0.069;0.072;0.071;0.07;0.069;0.068;0.071;0.07;0.6;0.595;0.613;0.07;0.068;0.068;0.07;0.067;0.072;0.605;0.598;0.591;0.068;0.067;0.07;0.068;0.068;0.068;0.067;0.067;0.451;0.477;0.466;0.066;0.069;0.065;0.064;0.065;0.066;0.066;0.07;0.067;0.079;0.067;0.067;0.066;0.066;0.067;0.067;0.083;0.653;0.64;0.627;0.068;0.069;0.068
50;0.068;0.071;0.069;0.07;0.072;0.07;0.067;0.067;0.068;0.069;0.067;0.067;0.068;0.069;0.069;0.069;0.713;0.663;0.685;0.067;0.069;0.066;0.069;0.069;0.068;0.069;0.069;0.79;0.805;0.799;0.069;0.067;0.067;0.069;0.068;0.068;0.353;0.349;0.341;0.07;0.071;0.068;0.069;0.069;0.067;0.07;0.071;0.571;0.554;0.525;0.072;0.067;0.07;0.067;0.067;0.069;0.513;0.519;0.55;0.069;0.071;0.071;0.07;0.07;0.068;0.07;0.069;0.573;0.572;0.585;0.07;0.068;0.068;0.069;0.067;0.072;0.617;0.617;0.609;0.069;0.066;0.07;0.069;0.068;0.069;0.066;0.067;0.434;0.464;0.444;0.066;0.068;0.065;0.065;0.065;0.067;0.067;0.07;0.067;0.08;0.067;0.067;0.066;0.066;0.067;0.068;0.083;0.662;0.647;0.639;0.068;0.069;0.068
50.25;0.068;0.07;0.069;0.069;0.071;0.07;0.067;0.067;0.067;0.069;0.067;0.068;0.069;0.069;0.069;0.069;0.703;0.646;0.704;0.067;0.069;0.066;0.069;0.069;0.069;0.07;0.07;0.802;0.816;0.814;0.07;0.068;0.069;0.069;0.069;0.067;0.354;0.35;0.341;0.07;0.07;0.068;0.069;0.069;0.068;0.069;0.069;0.545;0.518;0.505;0.072;0.069;0.071;0.067;0.068;0.069;0.505;0.485;0.531;0.069;0.072;0.069;0.069;0.069;0.068;0.07;0.07;0.543;0.528;0.563;0.07;0.069;0.07;0.069;0.068;0.071;0.582;0.567;0.582;0.067;0.066;0.07;0.068;0.068;0.07;0.066;0.069;0.425;0.443;0.439;0.066;0.068;0.065;0.064;0.064;0.066;0.066;0.07;0.067;0.079;0.067;0.067;0.066;0.067;0.067;0.068;0.082;0.67;0.657;0.656;0.068;0.068;0.068
